image_id,angle,speed,filename
7257,0.5625,1.0,7257.png
11733,0.8125,0.0,11733.png
4598,0.375,1.0,4598.png
3594,0.3125,1.0,3594.png
11267,0.75,1.0,11267.png
2989,0.625,1.0,2989.png
2998,0.75,1.0,2998.png
1763,0.75,1.0,1763.png
8956,0.4375,1.0,8956.png
2092,0.625,1.0,2092.png
4807,0.4375,1.0,4807.png
7696,0.625,1.0,7696.png
10316,0.625,1.0,10316.png
16874,0.6875,1.0,16874.png
4153,0.75,1.0,4153.png
4361,0.625,1.0,4361.png
5979,0.6875,0.0,5979.png
9362,0.8125,1.0,9362.png
3763,0.625,1.0,3763.png
8065,0.75,1.0,8065.png
10715,0.625,1.0,10715.png
7382,0.5,1.0,7382.png
5643,0.75,1.0,5643.png
13650,0.8125,1.0,13650.png
11099,0.8125,1.0,11099.png
10042,0.375,0.0,10042.png
12547,0.75,1.0,12547.png
6715,0.8125,1.0,6715.png
7663,0.875,0.0,7663.png
3530,0.75,1.0,3530.png
8737,0.5625,0.0,8737.png
1870,0.625,1.0,1870.png
13022,0.5625,1.0,13022.png
3684,0.5,1.0,3684.png
10190,0.5,1.0,10190.png
6909,0.6875,1.0,6909.png
6973,0.4375,1.0,6973.png
9736,0.4375,1.0,9736.png
12287,0.4375,0.0,12287.png
9115,0.8125,1.0,9115.png
2930,0.5625,1.0,2930.png
13712,0.8125,1.0,13712.png
7338,0.625,1.0,7338.png
6914,0.8125,0.0,6914.png
6861,0.75,1.0,6861.png
5299,0.5625,1.0,5299.png
6021,0.3125,1.0,6021.png
10611,0.4375,1.0,10611.png
3953,0.5625,1.0,3953.png
2852,0.5625,1.0,2852.png
8951,0.6875,1.0,8951.png
6851,0.3125,1.0,6851.png
9187,0.375,1.0,9187.png
12439,0.75,1.0,12439.png
5712,0.8125,1.0,5712.png
2329,0.4375,1.0,2329.png
10469,0.6875,1.0,10469.png
12803,0.5,0.0,12803.png
2609,0.75,1.0,2609.png
12271,0.75,0.0,12271.png
2283,0.6875,1.0,2283.png
3738,0.8125,0.0,3738.png
6153,0.375,1.0,6153.png
5280,0.8125,1.0,5280.png
5644,0.75,1.0,5644.png
891,0.0,1.0,891.png
10351,0.375,1.0,10351.png
4879,0.8125,1.0,4879.png
8756,0.6875,1.0,8756.png
4614,0.5625,1.0,4614.png
12015,0.1875,1.0,12015.png
4540,0.5625,1.0,4540.png
5030,0.75,1.0,5030.png
3766,0.75,1.0,3766.png
8336,0.5625,1.0,8336.png
11596,0.6875,1.0,11596.png
10471,0.5,0.0,10471.png
11907,0.6875,0.0,11907.png
13567,0.5625,1.0,13567.png
3314,0.6875,0.0,3314.png
7489,0.5,0.0,7489.png
5139,0.4375,1.0,5139.png
7222,0.75,1.0,7222.png
12704,0.625,1.0,12704.png
2193,0.75,0.0,2193.png
6080,0.8125,1.0,6080.png
5288,0.6875,1.0,5288.png
11775,0.75,0.0,11775.png
10793,0.75,1.0,10793.png
2610,0.8125,1.0,2610.png
10000,0.5,1.0,10000.png
6974,0.5625,1.0,6974.png
13741,0.75,0.0,13741.png
550,0.6875,0.0,550.png
8763,0.5,1.0,8763.png
9950,0.6875,0.0,9950.png
435,0.625,1.0,435.png
12477,0.6875,0.0,12477.png
10141,0.75,1.0,10141.png
10829,0.75,0.0,10829.png
5413,0.375,1.0,5413.png
4926,0.5625,0.0,4926.png
6349,0.4375,1.0,6349.png
6031,0.6875,1.0,6031.png
117,0.75,1.0,117.png
4652,0.4375,1.0,4652.png
9851,0.8125,1.0,9851.png
12781,0.6875,0.0,12781.png
7059,0.6875,1.0,7059.png
12199,0.8125,1.0,12199.png
11719,0.6875,0.0,11719.png
16760,0.5,1.0,16760.png
10723,0.75,0.0,10723.png
12911,0.75,1.0,12911.png
6218,0.5,0.0,6218.png
3103,0.5,0.0,3103.png
4711,0.6875,1.0,4711.png
9797,0.4375,1.0,9797.png
201,0.75,0.0,201.png
1801,0.5,1.0,1801.png
8432,0.6875,1.0,8432.png
16846,0.4375,1.0,16846.png
2571,0.5625,0.0,2571.png
2444,0.4375,1.0,2444.png
13604,0.5,1.0,13604.png
6360,0.5,0.0,6360.png
318,0.625,0.0,318.png
2628,0.0625,1.0,2628.png
291,0.6875,1.0,291.png
12328,0.8125,1.0,12328.png
3220,0.5,1.0,3220.png
3078,0.5,0.0,3078.png
11504,0.5,1.0,11504.png
2307,0.6875,0.0,2307.png
8800,0.8125,1.0,8800.png
9852,0.8125,1.0,9852.png
17514,0.5,0.0,17514.png
6455,0.6875,1.0,6455.png
8730,0.5625,1.0,8730.png
7099,0.4375,1.0,7099.png
10772,0.625,1.0,10772.png
4042,0.8125,1.0,4042.png
11631,0.6875,1.0,11631.png
13231,0.4375,1.0,13231.png
987,0.875,1.0,987.png
1191,0.625,1.0,1191.png
12497,0.75,0.0,12497.png
4703,0.625,1.0,4703.png
4140,0.5625,0.0,4140.png
3213,0.6875,1.0,3213.png
13262,0.5625,1.0,13262.png
12327,0.75,1.0,12327.png
2062,0.625,1.0,2062.png
12769,0.5,0.0,12769.png
7922,0.6875,1.0,7922.png
5810,0.6875,0.0,5810.png
12615,0.75,1.0,12615.png
1335,1.0,1.0,1335.png
10638,0.75,1.0,10638.png
7408,0.625,1.0,7408.png
9340,0.125,0.0,9340.png
10565,0.5,0.0,10565.png
7429,0.625,1.0,7429.png
2054,0.625,1.0,2054.png
3429,0.5,0.0,3429.png
9587,0.5625,1.0,9587.png
675,0.625,1.0,675.png
16753,0.75,1.0,16753.png
9334,0.625,0.0,9334.png
17264,0.1875,1.0,17264.png
16568,0.25,1.0,16568.png
12703,0.6875,1.0,12703.png
11130,0.625,1.0,11130.png
4068,0.5625,1.0,4068.png
8626,0.5625,1.0,8626.png
5162,0.5,0.0,5162.png
7160,0.625,1.0,7160.png
2680,0.5625,0.0,2680.png
2535,0.625,1.0,2535.png
758,0.5,1.0,758.png
7221,0.625,0.0,7221.png
8840,0.5,0.0,8840.png
17358,0.5,0.0,17358.png
5815,0.5625,1.0,5815.png
4802,0.6875,0.0,4802.png
13339,0.375,1.0,13339.png
16808,0.6875,1.0,16808.png
556,0.8125,1.0,556.png
12027,0.5,1.0,12027.png
7024,0.4375,1.0,7024.png
3163,0.5625,1.0,3163.png
12509,0.5,1.0,12509.png
10701,0.625,1.0,10701.png
12545,0.75,0.0,12545.png
1290,0.5,1.0,1290.png
17325,0.5,0.0,17325.png
59,0.5625,1.0,59.png
12369,0.5625,1.0,12369.png
10824,0.75,1.0,10824.png
905,0.75,0.0,905.png
12653,0.6875,1.0,12653.png
7670,0.5625,0.0,7670.png
15857,0.1875,1.0,15857.png
13392,0.6875,0.0,13392.png
7294,0.8125,1.0,7294.png
5886,0.6875,0.0,5886.png
6719,0.625,1.0,6719.png
8055,0.5,1.0,8055.png
5114,0.75,0.0,5114.png
2843,0.75,0.0,2843.png
7615,0.75,1.0,7615.png
2036,0.5625,1.0,2036.png
17318,0.5,0.0,17318.png
6054,0.5,1.0,6054.png
6899,0.5,1.0,6899.png
9889,0.5625,1.0,9889.png
765,0.5625,1.0,765.png
9504,0.5625,1.0,9504.png
3872,0.75,0.0,3872.png
9434,0.6875,1.0,9434.png
1083,0.625,0.0,1083.png
15905,0.1875,0.0,15905.png
8808,0.6875,1.0,8808.png
1375,0.5625,1.0,1375.png
13486,0.4375,1.0,13486.png
11919,0.6875,1.0,11919.png
9041,0.75,0.0,9041.png
13423,0.8125,1.0,13423.png
5678,0.0,0.0,5678.png
13787,0.75,1.0,13787.png
7800,0.625,1.0,7800.png
2111,0.5,1.0,2111.png
8793,0.6875,1.0,8793.png
5978,0.4375,1.0,5978.png
10290,0.5,0.0,10290.png
8370,0.75,1.0,8370.png
13527,0.625,1.0,13527.png
12924,0.375,1.0,12924.png
17405,0.5,0.0,17405.png
10285,0.625,0.0,10285.png
4219,0.25,0.0,4219.png
9874,0.625,1.0,9874.png
3266,0.5,1.0,3266.png
5244,0.5625,1.0,5244.png
1186,0.5,1.0,1186.png
4935,0.5625,1.0,4935.png
9319,0.6875,1.0,9319.png
16391,0.5,0.0,16391.png
8363,0.4375,1.0,8363.png
10845,0.75,0.0,10845.png
12712,0.6875,1.0,12712.png
7406,0.625,1.0,7406.png
10924,0.8125,1.0,10924.png
2786,0.75,1.0,2786.png
12095,0.6875,1.0,12095.png
3516,0.4375,1.0,3516.png
17293,0.5,0.0,17293.png
6383,0.75,0.0,6383.png
6049,0.8125,1.0,6049.png
13439,0.4375,1.0,13439.png
9328,0.8125,1.0,9328.png
17,0.75,1.0,17.png
16607,0.25,1.0,16607.png
5092,0.625,0.0,5092.png
11708,0.3125,1.0,11708.png
2264,0.5625,1.0,2264.png
12708,0.75,1.0,12708.png
3304,0.6875,1.0,3304.png
10847,0.5625,1.0,10847.png
8946,0.6875,0.0,8946.png
17569,0.5625,1.0,17569.png
11014,0.5625,0.0,11014.png
6121,0.375,1.0,6121.png
16864,0.6875,1.0,16864.png
7348,0.5,0.0,7348.png
373,0.4375,1.0,373.png
6308,0.4375,1.0,6308.png
8684,0.6875,1.0,8684.png
5035,0.875,1.0,5035.png
4505,0.625,0.0,4505.png
6179,0.6875,1.0,6179.png
4193,0.625,1.0,4193.png
3923,0.6875,1.0,3923.png
10191,0.75,0.0,10191.png
3241,0.75,0.0,3241.png
4529,0.4375,1.0,4529.png
1384,0.5,1.0,1384.png
5846,0.1875,0.0,5846.png
2622,0.75,1.0,2622.png
2400,0.6875,1.0,2400.png
8659,0.4375,1.0,8659.png
5729,0.3125,1.0,5729.png
407,0.5,1.0,407.png
4796,0.6875,1.0,4796.png
1300,0.75,0.0,1300.png
7384,0.4375,1.0,7384.png
5145,0.625,1.0,5145.png
1023,0.625,1.0,1023.png
9982,0.625,1.0,9982.png
7614,0.6875,0.0,7614.png
5900,0.0,0.0,5900.png
5333,0.4375,1.0,5333.png
6093,0.5,1.0,6093.png
2514,0.625,1.0,2514.png
3042,0.6875,0.0,3042.png
13396,0.25,0.0,13396.png
17414,0.5,0.0,17414.png
827,0.75,1.0,827.png
4087,0.75,1.0,4087.png
8861,0.5,0.0,8861.png
12381,0.625,1.0,12381.png
8005,0.4375,1.0,8005.png
7233,0.5625,1.0,7233.png
8189,0.625,1.0,8189.png
1463,0.4375,1.0,1463.png
16849,0.25,1.0,16849.png
8231,0.5625,0.0,8231.png
3595,0.625,0.0,3595.png
23,0.75,1.0,23.png
11005,0.6875,1.0,11005.png
5450,0.75,0.0,5450.png
16223,0.5625,1.0,16223.png
13483,0.8125,1.0,13483.png
4561,0.625,1.0,4561.png
859,0.625,1.0,859.png
1446,0.6875,1.0,1446.png
10186,0.25,0.0,10186.png
6548,0.5625,1.0,6548.png
8428,0.5625,1.0,8428.png
16723,0.25,1.0,16723.png
2910,0.5625,1.0,2910.png
13457,0.5,1.0,13457.png
553,0.6875,1.0,553.png
1539,0.6875,1.0,1539.png
13659,0.6875,1.0,13659.png
4900,0.6875,0.0,4900.png
1849,0.6875,1.0,1849.png
3772,0.8125,1.0,3772.png
2378,0.75,1.0,2378.png
10517,0.625,1.0,10517.png
16688,0.625,1.0,16688.png
5868,0.625,0.0,5868.png
3407,0.625,0.0,3407.png
5018,0.8125,1.0,5018.png
17571,0.4375,1.0,17571.png
13196,0.5,1.0,13196.png
6181,0.75,1.0,6181.png
9301,0.8125,1.0,9301.png
4179,0.75,1.0,4179.png
4470,0.625,1.0,4470.png
4374,0.5,1.0,4374.png
8513,0.4375,1.0,8513.png
7001,0.5,1.0,7001.png
1227,0.75,1.0,1227.png
9776,0.5625,0.0,9776.png
11222,0.75,0.0,11222.png
1825,0.25,0.0,1825.png
17404,0.5,0.0,17404.png
13703,0.5625,0.0,13703.png
6003,0.375,1.0,6003.png
9755,0.6875,1.0,9755.png
9581,0.4375,1.0,9581.png
4593,0.75,1.0,4593.png
5507,0.5,1.0,5507.png
5919,0.6875,0.0,5919.png
7773,0.5625,1.0,7773.png
13416,0.5,0.0,13416.png
13113,0.4375,1.0,13113.png
1753,0.75,1.0,1753.png
4792,0.8125,1.0,4792.png
12111,0.5,1.0,12111.png
4948,0.5625,1.0,4948.png
8890,0.3125,1.0,8890.png
5997,0.4375,1.0,5997.png
559,0.4375,1.0,559.png
1178,0.25,0.0,1178.png
7325,0.5,1.0,7325.png
8827,0.75,1.0,8827.png
3970,0.375,1.0,3970.png
9018,0.5625,1.0,9018.png
12059,0.6875,0.0,12059.png
5073,0.625,1.0,5073.png
5033,0.8125,1.0,5033.png
11985,0.75,1.0,11985.png
6979,0.625,1.0,6979.png
1015,0.6875,1.0,1015.png
697,0.625,1.0,697.png
2192,0.5,1.0,2192.png
8575,0.5,1.0,8575.png
11588,0.8125,1.0,11588.png
3455,0.5,1.0,3455.png
4091,0.6875,1.0,4091.png
2085,0.6875,0.0,2085.png
13295,0.75,1.0,13295.png
338,0.625,1.0,338.png
1726,0.6875,1.0,1726.png
3740,0.6875,1.0,3740.png
13073,0.5625,1.0,13073.png
6471,0.6875,0.0,6471.png
12779,0.75,1.0,12779.png
4845,0.5625,1.0,4845.png
3050,0.4375,1.0,3050.png
13172,0.5,1.0,13172.png
9138,0.375,0.0,9138.png
12444,0.5,1.0,12444.png
13673,0.75,1.0,13673.png
437,0.4375,1.0,437.png
4350,0.8125,1.0,4350.png
12364,0.5625,1.0,12364.png
3939,0.625,0.0,3939.png
17315,0.5,0.0,17315.png
249,0.75,1.0,249.png
1588,0.5,1.0,1588.png
7695,0.5625,1.0,7695.png
3771,0.4375,1.0,3771.png
7770,0.625,1.0,7770.png
12003,0.5625,0.0,12003.png
9795,0.5625,1.0,9795.png
11609,0.625,0.0,11609.png
4035,0.75,1.0,4035.png
10516,0.75,1.0,10516.png
762,0.5625,0.0,762.png
5837,0.4375,0.0,5837.png
5182,0.6875,1.0,5182.png
13544,0.75,1.0,13544.png
2316,0.625,1.0,2316.png
7034,0.625,0.0,7034.png
8529,0.8125,1.0,8529.png
4613,0.4375,0.0,4613.png
15401,0.4375,0.0,15401.png
815,0.625,1.0,815.png
847,0.1875,1.0,847.png
5850,0.6875,1.0,5850.png
3353,0.625,1.0,3353.png
8372,0.5,1.0,8372.png
6313,0.875,1.0,6313.png
10992,0.4375,1.0,10992.png
7414,0.5,1.0,7414.png
11201,0.125,1.0,11201.png
7284,0.375,1.0,7284.png
6012,0.625,1.0,6012.png
3977,0.4375,0.0,3977.png
8930,0.625,0.0,8930.png
1973,0.5,1.0,1973.png
7448,0.375,1.0,7448.png
11411,0.75,0.0,11411.png
11569,0.75,1.0,11569.png
3555,0.8125,1.0,3555.png
9822,0.75,1.0,9822.png
12416,0.625,1.0,12416.png
1355,0.75,1.0,1355.png
9180,0.4375,1.0,9180.png
7916,0.6875,1.0,7916.png
9762,0.6875,1.0,9762.png
9151,0.4375,1.0,9151.png
6983,0.4375,1.0,6983.png
3561,0.625,1.0,3561.png
11516,0.6875,1.0,11516.png
12371,0.75,0.0,12371.png
4452,0.5,0.0,4452.png
5676,0.625,1.0,5676.png
8063,0.375,0.0,8063.png
2510,0.6875,0.0,2510.png
17559,0.25,1.0,17559.png
8961,0.8125,1.0,8961.png
7386,0.625,0.0,7386.png
10277,0.4375,1.0,10277.png
12841,0.4375,1.0,12841.png
12406,0.5625,1.0,12406.png
7297,0.5625,1.0,7297.png
6893,0.75,1.0,6893.png
10585,0.625,1.0,10585.png
9903,0.5,0.0,9903.png
6727,0.5625,1.0,6727.png
11476,0.4375,1.0,11476.png
13627,0.5625,1.0,13627.png
8938,0.125,1.0,8938.png
708,0.75,1.0,708.png
33,0.8125,1.0,33.png
4993,0.75,1.0,4993.png
10007,0.75,1.0,10007.png
991,0.6875,0.0,991.png
6748,0.6875,1.0,6748.png
6381,0.6875,1.0,6381.png
1760,0.1875,1.0,1760.png
1797,0.125,0.0,1797.png
1163,0.75,1.0,1163.png
208,0.5,1.0,208.png
6922,0.8125,1.0,6922.png
6214,0.6875,1.0,6214.png
3,0.4375,1.0,3.png
11172,0.6875,1.0,11172.png
3038,0.5,1.0,3038.png
9513,0.625,0.0,9513.png
2640,0.4375,1.0,2640.png
334,0.375,1.0,334.png
12688,0.75,1.0,12688.png
10418,0.75,1.0,10418.png
9691,0.4375,0.0,9691.png
3573,0.625,1.0,3573.png
5232,0.5,1.0,5232.png
7468,0.6875,0.0,7468.png
8169,0.75,0.0,8169.png
6194,0.375,0.0,6194.png
13327,0.625,1.0,13327.png
9,0.5,0.0,9.png
9289,0.75,1.0,9289.png
10870,0.625,1.0,10870.png
1598,0.6875,0.0,1598.png
688,0.6875,1.0,688.png
13303,0.5,1.0,13303.png
2285,0.75,1.0,2285.png
9025,0.75,1.0,9025.png
11542,0.625,1.0,11542.png
8104,0.5625,1.0,8104.png
3259,0.5625,1.0,3259.png
4522,0.75,1.0,4522.png
13319,0.75,1.0,13319.png
27,0.625,1.0,27.png
2142,0.6875,1.0,2142.png
16740,0.6875,1.0,16740.png
8240,0.6875,0.0,8240.png
9630,0.6875,0.0,9630.png
12487,0.875,1.0,12487.png
128,0.875,1.0,128.png
16337,0.6875,0.0,16337.png
10430,0.625,1.0,10430.png
9585,0.625,0.0,9585.png
10164,0.625,1.0,10164.png
3726,0.6875,0.0,3726.png
9143,0.375,1.0,9143.png
16289,0.5,0.0,16289.png
17277,0.5,0.0,17277.png
9028,0.4375,1.0,9028.png
2403,0.6875,1.0,2403.png
11052,0.75,1.0,11052.png
9787,0.5625,0.0,9787.png
9897,0.6875,0.0,9897.png
3945,0.75,0.0,3945.png
13559,0.8125,1.0,13559.png
11502,0.4375,1.0,11502.png
9409,0.6875,1.0,9409.png
15819,0.125,0.0,15819.png
16634,0.625,1.0,16634.png
198,0.6875,1.0,198.png
13407,0.5,1.0,13407.png
5315,0.0,1.0,5315.png
12093,0.625,1.0,12093.png
8200,0.5625,1.0,8200.png
6826,0.5,1.0,6826.png
5079,0.5,0.0,5079.png
9534,0.5,0.0,9534.png
5557,0.75,1.0,5557.png
12209,0.5,1.0,12209.png
17458,0.5,0.0,17458.png
2272,0.625,1.0,2272.png
6188,0.5,1.0,6188.png
16834,0.4375,1.0,16834.png
593,0.4375,1.0,593.png
11568,0.4375,1.0,11568.png
6604,0.75,1.0,6604.png
7753,0.625,1.0,7753.png
4347,0.4375,1.0,4347.png
7801,0.75,1.0,7801.png
2158,0.75,1.0,2158.png
9345,0.8125,1.0,9345.png
11989,0.5625,1.0,11989.png
4755,0.6875,1.0,4755.png
7641,0.4375,1.0,7641.png
1218,0.8125,1.0,1218.png
4799,0.5,1.0,4799.png
3940,0.5625,1.0,3940.png
12303,0.4375,0.0,12303.png
17479,0.5,0.0,17479.png
9698,0.5625,1.0,9698.png
6819,0.6875,1.0,6819.png
9929,0.5625,0.0,9929.png
573,0.5,1.0,573.png
9575,0.75,0.0,9575.png
6680,0.5,1.0,6680.png
12859,0.375,1.0,12859.png
11499,0.75,0.0,11499.png
5198,0.4375,1.0,5198.png
16741,0.75,1.0,16741.png
928,0.3125,1.0,928.png
12413,0.8125,1.0,12413.png
925,0.5,1.0,925.png
7190,0.0625,1.0,7190.png
4504,0.75,1.0,4504.png
8183,0.5,1.0,8183.png
8927,0.4375,1.0,8927.png
5223,0.75,1.0,5223.png
9063,0.4375,1.0,9063.png
4819,0.8125,1.0,4819.png
5905,0.5,1.0,5905.png
11720,0.6875,1.0,11720.png
7165,0.625,1.0,7165.png
9810,0.6875,1.0,9810.png
7089,0.625,1.0,7089.png
346,0.5,1.0,346.png
5058,0.5625,1.0,5058.png
11262,0.875,1.0,11262.png
12649,0.5,0.0,12649.png
28,0.75,1.0,28.png
5466,0.4375,1.0,5466.png
9868,0.625,1.0,9868.png
2685,0.625,1.0,2685.png
12408,0.75,0.0,12408.png
16379,0.6875,0.0,16379.png
11752,0.625,1.0,11752.png
9248,0.625,1.0,9248.png
2974,0.5625,1.0,2974.png
385,0.6875,1.0,385.png
15348,0.4375,0.0,15348.png
5020,0.8125,1.0,5020.png
5260,0.875,1.0,5260.png
13320,0.625,0.0,13320.png
9990,0.625,1.0,9990.png
11477,0.6875,0.0,11477.png
12871,0.625,1.0,12871.png
4610,0.4375,1.0,4610.png
4301,0.625,1.0,4301.png
6721,0.75,1.0,6721.png
13194,0.8125,0.0,13194.png
1338,0.5,1.0,1338.png
13037,0.625,1.0,13037.png
10885,0.625,1.0,10885.png
6797,0.625,1.0,6797.png
5200,0.625,1.0,5200.png
4224,0.6875,1.0,4224.png
4176,0.8125,1.0,4176.png
11441,1.0,1.0,11441.png
13466,0.25,0.0,13466.png
15346,0.4375,0.0,15346.png
17263,0.1875,1.0,17263.png
17626,0.75,1.0,17626.png
2284,0.5,0.0,2284.png
17572,0.5,1.0,17572.png
5393,0.8125,1.0,5393.png
12357,0.4375,1.0,12357.png
4848,0.5625,1.0,4848.png
11709,0.5,1.0,11709.png
12541,0.5625,1.0,12541.png
13245,0.8125,1.0,13245.png
17485,0.5,0.0,17485.png
5541,0.5,0.0,5541.png
12857,0.75,1.0,12857.png
12325,0.6875,1.0,12325.png
3605,0.5625,1.0,3605.png
9558,0.625,1.0,9558.png
10933,0.75,1.0,10933.png
12899,0.875,1.0,12899.png
5949,0.4375,0.0,5949.png
3739,0.5,1.0,3739.png
825,0.8125,1.0,825.png
798,0.8125,1.0,798.png
5972,0.8125,1.0,5972.png
2743,0.75,0.0,2743.png
7360,0.75,0.0,7360.png
5720,0.375,1.0,5720.png
10771,0.625,1.0,10771.png
8423,0.8125,1.0,8423.png
9602,0.5625,0.0,9602.png
5010,0.6875,1.0,5010.png
2358,0.5,1.0,2358.png
4804,0.4375,0.0,4804.png
9949,0.4375,0.0,9949.png
8555,0.6875,1.0,8555.png
2275,0.75,0.0,2275.png
8440,0.75,1.0,8440.png
8581,0.4375,1.0,8581.png
5790,0.5625,0.0,5790.png
7511,0.4375,1.0,7511.png
13788,0.4375,1.0,13788.png
12992,0.4375,1.0,12992.png
2212,0.625,1.0,2212.png
2363,0.5,1.0,2363.png
4338,0.6875,1.0,4338.png
9687,0.75,1.0,9687.png
3843,0.5,1.0,3843.png
3315,0.625,1.0,3315.png
10121,0.5625,1.0,10121.png
391,0.625,1.0,391.png
13205,0.5,0.0,13205.png
1546,0.5,1.0,1546.png
11008,0.6875,1.0,11008.png
6266,0.4375,1.0,6266.png
4268,0.625,1.0,4268.png
11745,0.75,1.0,11745.png
501,0.6875,1.0,501.png
7242,0.75,1.0,7242.png
31,0.4375,1.0,31.png
2383,0.625,1.0,2383.png
8844,0.75,0.0,8844.png
1828,0.625,0.0,1828.png
4546,0.6875,1.0,4546.png
3076,0.625,1.0,3076.png
5270,0.4375,0.0,5270.png
5641,0.5,0.0,5641.png
5520,0.75,1.0,5520.png
13710,0.5,0.0,13710.png
1878,1.0,1.0,1878.png
2617,0.8125,1.0,2617.png
2328,0.6875,1.0,2328.png
11924,0.625,1.0,11924.png
5195,0.75,0.0,5195.png
2647,0.75,1.0,2647.png
7390,0.5,1.0,7390.png
1324,0.5,0.0,1324.png
7244,0.1875,1.0,7244.png
3222,0.8125,1.0,3222.png
10347,0.625,1.0,10347.png
4932,0.6875,1.0,4932.png
11754,0.375,1.0,11754.png
5481,0.625,1.0,5481.png
16677,0.1875,1.0,16677.png
13150,0.5625,1.0,13150.png
8489,0.3125,1.0,8489.png
16469,0.3125,0.0,16469.png
1942,0.25,1.0,1942.png
13727,0.75,1.0,13727.png
10158,0.4375,1.0,10158.png
13139,0.5625,1.0,13139.png
16866,0.6875,1.0,16866.png
2911,0.5,0.0,2911.png
8715,0.75,1.0,8715.png
1114,0.75,1.0,1114.png
3033,0.75,1.0,3033.png
7152,0.4375,1.0,7152.png
5078,0.5,1.0,5078.png
13686,0.4375,0.0,13686.png
17500,0.5,0.0,17500.png
15387,0.4375,0.0,15387.png
3062,0.6875,1.0,3062.png
5645,0.5625,1.0,5645.png
1823,0.875,1.0,1823.png
7708,0.75,1.0,7708.png
7206,0.8125,1.0,7206.png
2357,0.4375,0.0,2357.png
2877,0.4375,1.0,2877.png
7857,0.75,0.0,7857.png
4382,0.875,1.0,4382.png
17232,0.6875,1.0,17232.png
3075,0.6875,1.0,3075.png
8995,0.6875,1.0,8995.png
11470,0.5,1.0,11470.png
3614,0.6875,1.0,3614.png
12034,0.5625,1.0,12034.png
1802,0.6875,1.0,1802.png
7288,0.4375,1.0,7288.png
8758,0.5625,1.0,8758.png
5122,0.625,1.0,5122.png
7646,0.75,0.0,7646.png
1389,0.5,1.0,1389.png
10536,0.5,1.0,10536.png
11214,0.5,1.0,11214.png
13200,0.0,1.0,13200.png
12984,0.5625,1.0,12984.png
10728,0.75,1.0,10728.png
5291,0.5,1.0,5291.png
12576,0.4375,1.0,12576.png
11853,0.625,0.0,11853.png
2615,0.8125,1.0,2615.png
5471,0.6875,1.0,5471.png
12359,0.4375,1.0,12359.png
10663,0.5,0.0,10663.png
10819,0.625,1.0,10819.png
3156,0.5625,1.0,3156.png
681,0.5,1.0,681.png
11738,0.75,1.0,11738.png
17376,0.5,0.0,17376.png
13175,0.75,1.0,13175.png
1103,0.6875,1.0,1103.png
10173,0.4375,0.0,10173.png
12866,0.4375,1.0,12866.png
17484,0.5,0.0,17484.png
5934,0.5,1.0,5934.png
12648,0.75,1.0,12648.png
3106,0.25,1.0,3106.png
1248,0.625,0.0,1248.png
8479,0.5,0.0,8479.png
7079,0.4375,1.0,7079.png
9819,0.9375,0.0,9819.png
6132,0.6875,1.0,6132.png
6241,0.4375,1.0,6241.png
5318,0.5625,0.0,5318.png
308,0.375,1.0,308.png
9824,0.8125,1.0,9824.png
11674,0.6875,0.0,11674.png
15861,0.1875,1.0,15861.png
13229,0.375,1.0,13229.png
3965,0.75,1.0,3965.png
3580,0.375,0.0,3580.png
83,0.625,1.0,83.png
17495,0.5,0.0,17495.png
13523,0.5625,1.0,13523.png
4213,0.625,1.0,4213.png
5225,0.625,1.0,5225.png
3653,0.6875,1.0,3653.png
1148,0.6875,0.0,1148.png
5925,0.75,1.0,5925.png
10175,0.8125,1.0,10175.png
2935,0.6875,1.0,2935.png
7218,0.625,0.0,7218.png
9148,0.75,1.0,9148.png
15382,0.4375,0.0,15382.png
9131,0.5625,1.0,9131.png
7642,0.625,1.0,7642.png
3839,0.5625,0.0,3839.png
3184,0.75,1.0,3184.png
9193,0.4375,1.0,9193.png
4584,0.8125,1.0,4584.png
13526,0.5,0.0,13526.png
4466,0.75,1.0,4466.png
10951,0.5,0.0,10951.png
10922,0.625,0.0,10922.png
6224,0.5625,1.0,6224.png
2081,0.75,0.0,2081.png
8239,0.5625,0.0,8239.png
6568,0.4375,1.0,6568.png
6259,0.4375,1.0,6259.png
728,0.4375,1.0,728.png
7071,0.5,0.0,7071.png
13432,0.625,0.0,13432.png
121,0.6875,0.0,121.png
2658,0.6875,1.0,2658.png
3995,0.75,1.0,3995.png
12500,0.5,0.0,12500.png
9388,0.8125,1.0,9388.png
10413,0.75,1.0,10413.png
15372,0.4375,0.0,15372.png
9688,0.6875,1.0,9688.png
12809,0.625,1.0,12809.png
4214,0.6875,1.0,4214.png
10350,0.5,0.0,10350.png
3800,0.8125,1.0,3800.png
13775,0.8125,1.0,13775.png
7635,0.5625,1.0,7635.png
3188,0.8125,1.0,3188.png
8032,0.625,1.0,8032.png
9169,0.5625,1.0,9169.png
10927,0.8125,1.0,10927.png
17599,0.5625,1.0,17599.png
11546,0.5,0.0,11546.png
5717,0.8125,1.0,5717.png
8300,0.5,1.0,8300.png
13293,0.6875,0.0,13293.png
15835,0.75,1.0,15835.png
3157,0.5625,1.0,3157.png
13460,0.5625,1.0,13460.png
4534,0.4375,1.0,4534.png
16720,0.25,1.0,16720.png
8992,0.6875,0.0,8992.png
9729,0.8125,1.0,9729.png
7146,0.4375,0.0,7146.png
